episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,num_healthy_workers,timesteps_total,agent_timesteps_total,done,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_raw_obs_processing_ms,sampler_perf/mean_inference_ms,sampler_perf/mean_action_processing_ms,sampler_perf/mean_env_wait_ms,sampler_perf/mean_env_render_ms,timers/sample_time_ms,timers/sample_throughput,timers/learn_time_ms,timers/learn_throughput,timers/update_time_ms,info/num_steps_sampled,info/num_agent_steps_sampled,info/num_steps_trained,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/learner_stats/allreduce_latency,info/learner/default_policy/learner_stats/cur_kl_coeff,info/learner/default_policy/learner_stats/cur_lr,info/learner/default_policy/learner_stats/total_loss,info/learner/default_policy/learner_stats/policy_loss,info/learner/default_policy/learner_stats/vf_loss,info/learner/default_policy/learner_stats/vf_explained_var,info/learner/default_policy/learner_stats/kl,info/learner/default_policy/learner_stats/entropy,info/learner/default_policy/learner_stats/entropy_coeff
0.0,-2000.0,-642.3522727272727,1000.0,3,1,88600,88600,False,44,21,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-41-58,1621543318,28.700202226638794,535.321350812912,1325,MSI,192.168.1.14,535.321350812912,0,21,90cc5_00000,"[-459.0, -500.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.27174219000493344,0.7138947518847855,0.042043377099610854,1.4054760746771675,0.0,6255.867,671.37,19977.075,210.241,1.185,88600,88600,88600,21.475609756097562,65.06097560975608,0.0,0.9610839843750002,9.999999999999999e-05,166.57609034946987,-0.06630194910934993,166.588576398577,-0.03249346,0.055996603518724444,1.3614270857402258,0.0
0.0,-2000.0,-652.6195652173913,1000.0,2,1,92600,92600,False,46,22,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-42-23,1621543343,24.641855716705322,559.9632065296173,1325,MSI,192.168.1.14,559.9632065296173,0,22,90cc5_00000,"[-1257.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2704153733297363,0.7140982055710094,0.04198844204127373,1.40574061758041,0.0,6066.463,692.331,19989.097,210.115,1.185,92600,92600,92600,21.874285714285712,64.99428571428572,0.0,1.4416259765625001,0.0001,138.3525972366333,-0.010409163660369813,138.35405230522156,0.24227369,0.0062116772387526,1.333520445972681,0.0
0.0,-2000.0,-642.765306122449,1000.0,3,1,96600,96600,False,49,23,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-42-50,1621543370,26.39951181411743,586.3627183437347,1325,MSI,192.168.1.14,586.3627183437347,0,23,90cc5_00000,"[0.0, -1000.0, -475.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2684115114805956,0.7143259909306134,0.041894808902130674,1.4059617636773307,0.0,6138.112,680.991,19925.935,209.777,1.191,96600,96600,96600,21.844736842105263,64.93157894736842,0.0,1.4416259765625001,0.0001,98.69277334213257,0.006150093104224652,98.68211758136749,0.45153967,0.003125638573692413,0.8956145495176315,0.0
0.0,-2000.0,-620.1698113207547,1000.0,4,1,100800,100800,False,53,24,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-43-18,1621543398,28.63908553123474,615.0018038749695,1325,MSI,192.168.1.14,615.0018038749695,0,24,90cc5_00000,"[-373.5, 0.0, -500.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.26566913663336506,0.7145294921002157,0.04174714160288216,1.4059217644706572,0.0,6516.912,644.477,20005.409,209.943,1.171,100800,100800,100800,21.426829268292682,64.98048780487804,0.0,0.7208129882812501,0.0001,128.1945722175367,-0.07090507046968648,128.2106575243401,0.53814787,0.07605311172929677,0.6844482403812986,0.0
0.0,-2000.0,-607.25,994.875,3,1,104800,104800,False,56,25,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-43-44,1621543424,26.159733295440674,641.1615371704102,1325,MSI,192.168.1.14,641.1615371704102,0,25,90cc5_00000,"[-637.0, -500.0, 0.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0]","[713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2636953171665269,0.7146341846477091,0.041638398672392794,1.4057970942639473,0.0,6838.091,608.357,19839.792,209.68,1.171,104800,104800,104800,21.31081081081081,64.99999999999999,0.0,1.081219482421875,0.0001,95.86000847816467,-0.010877332359086722,95.86364150047302,0.62111866,0.006699275996652432,0.5053658783435822,0.0
0.0,-2000.0,-608.3833333333333,995.2166666666667,4,1,108913,108913,False,60,26,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-44-13,1621543453,28.578846216201782,669.7403833866119,1325,MSI,192.168.1.14,669.7403833866119,0,26,90cc5_00000,"[-999.0, -498.0, -500.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000]",0.26108078243227145,0.7146508245229849,0.041482199713600086,1.4055402454281987,0.0,6942.394,600.845,19891.258,209.705,1.207,108913,108913,108913,20.958536585365852,64.82926829268291,0.0,1.081219482421875,0.0001,89.05632712624289,-0.00127441579983993,89.05076853434245,0.21046858,0.006318894645312067,0.666784526723804,0.0
0.0,-2000.0,-617.6693548387096,995.3709677419355,2,1,112913,112913,False,62,27,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-44-37,1621543477,24.22978401184082,693.9701673984528,1325,MSI,192.168.1.14,693.9701673984528,0,27,90cc5_00000,"[-360.5, -1432.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000]",0.2599127044832513,0.7146741551699494,0.04141457916570647,1.405534842773667,0.0,6863.644,596.083,19518.749,209.609,1.197,112913,112913,112913,21.25142857142857,64.94857142857144,0.0,1.081219482421875,0.0001,66.1047375202179,-0.006986834137933329,66.09131491184235,0.18598679,0.018876739384722896,1.767620760947466,0.0
0.0,-2000.0,-629.6171875,995.515625,2,1,117861,117861,False,64,28,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-45-06,1621543506,28.741910219192505,722.7120776176453,1325,MSI,192.168.1.14,722.7120776176453,0,28,90cc5_00000,"[-500.0, -1500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25893759151424167,0.71472342447317,0.041358920921364103,1.4056285966577848,0.0,6856.196,607.64,19841.552,209.968,1.209,117861,117861,117861,21.373170731707315,65.86341463414634,0.0,1.0812194824218746,9.999999999999998e-05,92.79774064284105,0.0022900097478085603,92.7900384756235,0.65100175,0.00500639100284435,0.3231499844636673,0.0
0.0,-2000.0,-619.9307692307692,995.5846153846154,1,1,122000,122000,False,65,29,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-45-29,1621543529,23.211328983306885,745.9234066009521,1325,MSI,192.168.1.14,745.9234066009521,0,29,90cc5_00000,"[0.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.2585191350016561,0.7147641359524147,0.04133707533511889,1.4057461435273018,0.0,6808.187,613.967,19850.614,210.573,1.17,122000,122000,122000,21.551515151515154,65.83030303030303,0.0,1.081219482421875,0.0001,37.461196437026516,0.00786329921560757,37.44300356778231,0.89198375,0.009553513468497178,0.7616111509727709,0.0
0.0,-2000.0,-625.689393939394,995.6515151515151,1,1,126174,126174,False,66,30,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-45-53,1621543553,23.775553226470947,769.6989598274231,1325,MSI,192.168.1.14,769.6989598274231,0,30,90cc5_00000,"[-1000.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25814636236175464,0.714820672735112,0.0413192833950415,1.4059064711222955,0.0,6397.191,656.132,19887.017,211.062,1.188,126174,126174,126174,21.211764705882356,65.68529411764703,0.0,1.081219482421875,0.0001,54.68279364614776,0.00010382539282242458,54.68268931995738,0.028339226,1.5932148919477407e-06,0.00018844988318795168,0.0
0.0,-2000.0,-641.536231884058,995.8405797101449,3,1,130313,130313,False,69,31,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-46-21,1621543581,27.697649240493774,797.3966090679169,1325,MSI,192.168.1.14,797.3966090679169,0,31,90cc5_00000,"[-2000.0, -471.0, -499.5, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25698323547272095,0.7149967681844478,0.04126198831591872,1.4063886248689095,0.0,6408.856,650.865,19774.955,210.939,1.206,130313,130313,130313,22.17948717948718,65.34102564102562,0.0,0.5406097412109375,0.0001,98.4171255863074,-0.022240500233954553,98.41163334702,0.66353726,0.05129882535248092,0.8707384033636614,0.0
0.0,-2000.0,-630.3802816901408,995.9577464788732,2,1,134861,134861,False,71,32,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-46-48,1621543608,26.834940671920776,824.2315497398376,1325,MSI,192.168.1.14,824.2315497398376,0,32,90cc5_00000,"[0.0, -491.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25631791878993243,0.7151112380151845,0.041230070556616746,1.4067320907463459,0.0,6345.423,666.008,20058.771,210.686,1.215,134861,134861,134861,22.743589743589745,64.12307692307692,0.0,0.8109146118164064,9.999999999999999e-05,20.16078805923462,-0.009295268294711908,20.144722686873543,0.88055986,0.031274291376272835,1.601094855202569,0.0
0.0,-2000.0,-624.2770270270277,996.1216216216217,3,1,139574,139574,False,74,33,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-47-17,1621543637,28.974082469940186,853.2056322097778,1325,MSI,192.168.1.14,853.2056322097778,0,33,90cc5_00000,"[-484.00000000004155, -488.5, -467.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25542247430626974,0.7152700948832713,0.041184526359037375,1.4072093636530905,0.0,6293.703,682.809,20367.645,210.992,1.207,139574,139574,139574,21.334146341463413,64.10731707317073,0.0,1.2163719177246093,9.999999999999998e-05,42.83977194090147,-0.0023593290935497026,42.827857919641446,0.84132886,0.011734639533568878,1.6657003132072654,0.0
0.0,-2000.0,-629.0723684210532,996.2236842105264,2,1,143600,143600,False,76,34,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-47-41,1621543661,24.078073263168335,877.2837054729462,1325,MSI,192.168.1.14,877.2837054729462,0,34,90cc5_00000,"[-1113.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25487540881705495,0.71537283346557,0.04115829959747626,1.407517956354883,0.0,5873.133,728.742,20331.902,210.507,1.22,143600,143600,143600,21.094285714285718,63.61142857142856,0.0,1.2163719177246095,0.0001,92.61582851409912,-0.010911583405686542,92.61146795749664,0.19962439,0.01255648722872138,1.5005184412002563,0.0
0.0,-2000.0,-629.1455696202537,996.367088607595,3,1,147600,147600,False,79,35,9a7a221361f5484091f8ff38d7a15380,2021-05-20_22-48-08,1621543688,26.58961319923401,903.8733186721802,1325,MSI,192.168.1.14,903.8733186721802,0,35,90cc5_00000,"[-1000.0, -393.0, -500.0, -499.5, -2000.0, -500.0, 0.0, 0.0, -498.5, -500.0, 0.0, -2000.0, -1464.5, 0.0, -985.5, -2000.0, -1500.0, -997.0, -500.0, -471.5, -1500.0, -487.0, 0.0, 0.0, -446.0, -997.0, -1000.0, -500.0, -1000.0, -1000.0, 0.0, -971.0, -500.0, 0.0, -264.5, 0.0, -466.5, 0.0, -498.0, -1000.0, -817.0, -498.5, -442.5, -500.0, -459.0, -500.0, -500.0, -1257.0, -500.0, 0.0, -1000.0, -475.0, -373.5, 0.0, -500.0, -500.0, -637.0, -500.0, 0.0, -999.0, -498.0, -500.0, -500.0, -360.5, -1432.0, -500.0, -1500.0, 0.0, -1000.0, -2000.0, -471.0, -499.5, 0.0, -491.0, -484.00000000004155, -488.5, -467.0, -1113.0, -500.0]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 713, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.25402435102301274,0.7154996480728056,0.04111531783952586,1.4078893093053424,0.0,5878.144,728.121,20369.87,210.114,1.214,147600,147600,147600,21.37631578947368,63.257894736842125,0.0,1.2163719177246095,0.0001,72.99606323242188,-0.008386046421946958,72.9961599111557,0.06300345,0.006815960543463007,0.786683164536953,0.0
